Name	Depth	Clade	Quantity	Status
Phocea	Genus	1926663	0.0019187999806629882	HEALTY
Diplocloster	Genus	2918511	0.0010765999779172863	HEALTY
Massilistercora	Genus	2717089	0.01411690000384744	HEALTY
Enteroscipio	Genus	2126006	0.009026099915926601	HEALTY
Gehongia	Genus	2944147	0.00026800000182191014	HEALTY
Guopingia	Genus	2944148	0.004478300017166811	HEALTY
Qiania	Genus	2944195	0.00033880001552372824	HEALTY
Bacteroides_eggerthii	Species	28111	0.442888896575201	HEALTY
Akkermansia_muciniphila	Species	239935	0.3318432006346091	HEALTY
Oscillospiraceae_bacterium	Species	2485925	0.08534030091251378	HEALTY
Bacteroides_clarus	Species	626929	0.038900000037659824	HEALTY
Desulfovibrio_fairfieldensis	Species	44742	0.019835499573602675	HEALTY
Frisingicoccus_caecimuris	Species	1796636	0.0016280000267594869	HEALTY
Faecalicoccus_pleomorphus	Species	1323	0.013314599924383077	HEALTY
Lawsonibacter_hominis	Species	2763053	0.004344800001378055	HEALTY
Dakarella_massiliensis	Species	1506471	0.024974199174498522	HEALTY
Merdimonas_faecis	Species	1653435	0.034122799647960764	HEALTY
Anaerotruncus_colihominis	Species	169435	0.013177900133674684	HEALTY
Intestinimonas_butyriciproducens	Species	1297617	0.010385399906494973	HEALTY
Collinsella_massiliensis	Species	1232426	0.03597889964465959	HEALTY
bacterium_210917_SL_2_15	Species	2883296	0.0021807999695856255	HEALTY
Lachnoclostridium_sp_An138	Species	1965560	0.005861499963114123	HEALTY
Jingyaoa_shaoxingensis	Species	2763671	0.001877300049316677	HEALTY
Citrobacter_freundii	Species	546	0.004729799792709633	HEALTY
Enterocloster_aldenensis	Species	358742	0.004530499965614246	HEALTY
Anaerotruncus_massiliensis	Species	1673720	0.002427800058505044	HEALTY
Eubacteriaceae_bacterium_Marseille_Q4139	Species	2830656	0.0018561999640421137	HEALTY
Provencibacterium_massiliense	Species	1841868	0.0011378000161724414	HEALTY
Anaerofilum_hominis	Species	2763016	0.0005168000068854672	HEALTY
Christensenella_minuta	Species	626937	0.0011006000270797538	HEALTY
Clostridium_sp_AM29_11AC	Species	2293028	0.017533599357139305	HEALTY
Eubacterium_sp_AF16_48	Species	2293104	0.02111390001389493	HEALTY
Phocea_massiliensis	Species	1841867	0.0019187999806629882	HEALTY
Intestinimonas_gabonensis	Species	1702285	0.0006272000037337678	HEALTY
Eubacteriales_bacterium	Species	2831996	0.001148300019621068	HEALTY
Diplocloster_agilis	Species	2850323	0.0010508999783722494	HEALTY
Massilistercora_timonensis	Species	2086584	0.01411690000384744	HEALTY
Enteroscipio_rubneri	Species	2070686	0.00901889991579913	HEALTY
Gehongia_tenuis	Species	2763655	0.00026800000182191014	HEALTY
Enterocloster_lavalensis	Species	460384	0.0023273000355847687	HEALTY
Guopingia_tenuis	Species	2763656	0.004478300017166811	HEALTY
Clostridiales_bacterium_CHKCI006	Species	1780379	0.0004167000058196222	HEALTY
Intestinimonas_massiliensis	Species	1673721	0.003738800039287969	HEALTY
Bifidobacterium_breve	Species	1685	0.007573200086719372	HEALTY
Flavonifractor_sp_An10	Species	1965537	0.002226099998052513	HEALTY
Clostridiales_bacterium_Marseille_P2846	Species	1852363	0.001028200048076605	HEALTY
Enterocloster_citroniae	Species	358743	0.003483200021709128	HEALTY
Enterocloster_clostridioformis	Species	1531	0.016419100042430364	HEALTY
Blautia_sp_An46	Species	1965636	0.003062699865180763	HEALTY
Anaerotruncus_rubiinfantis	Species	1720200	0.0035076000098605738	HEALTY
Lachnoclostridium_sp_An131	Species	1965555	0.0015056999975839817	HEALTY
Megasphaera_massiliensis	Species	1232428	0.16375929556873953	HEALTY
Streptococcus_constellatus	Species	76860	0.00014510000113211377	HEALTY
Anaerostipes_butyraticus	Species	645466	0.0015760000889797295	HEALTY
Massiliimalia_massiliensis	Species	1852384	0.0011797999934637156	HEALTY
Eggerthella_sp_YY7918	Species	502558	8.090000494894245e-05	HEALTY
Qiania_dongpingensis	Species	2763669	0.00033880001552372824	HEALTY
Streptococcus_mutans	Species	1309	0.0026797000145211483	HEALTY
Corynebacteriales	Order	85007	0.0012836000533538838	HEALTY
Corynebacteriaceae	Family	1653	0.0008579000467561922	HEALTY
Lactobacillus	Genus	1578	0.017150699758224548	HEALTY
Limosilactobacillus	Genus	2742598	0.02897559990775112	HEALTY
Tyzzerella	Genus	1506577	0.039890601076276025	HEALTY
Lacticaseibacillus	Genus	2759736	0.0037368000210417896	HEALTY
Solobacterium	Genus	123375	0.000668500001527344	HEALTY
Lactococcus	Genus	1357	0.005438400024712793	HEALTY
Amedibacillus	Genus	2749846	0.0004116000117310532	HEALTY
Lactiplantibacillus	Genus	2767842	5.920000158613948e-05	HEALTY
Weissella	Genus	46255	9.3600000118307e-05	HEALTY
Corynebacterium	Genus	1716	0.0008579000467561922	HEALTY
Scardovia	Genus	196081	4.5300000375227806e-05	HEALTY
Latilactobacillus	Genus	2767885	0.0018101000169593797	HEALTY
Ligilactobacillus	Genus	2767887	0.023013700388299186	HEALTY
Mogibacterium	Genus	86331	0.01518379973744685	HEALTY
Ruminococcus_bovis	Species	2564099	0.027925998926096058	HEALTY
Lactobacillus_amylovorus	Species	1604	0.011620199662007294	HEALTY
Limosilactobacillus_mucosae	Species	97478	0.02781929991621341	HEALTY
Clostridiaceae_bacterium_Marseille_Q3526	Species	2830654	0.0076142997615130876	HEALTY
Alistipes_dispar	Species	2585119	0.09352009893180273	HEALTY
Holdemania_sp_1001095H_141210_F2	Species	2787149	0.004848900023199284	HEALTY
Adlercreutzia_caecimuris	Species	671266	0.0001451999943156149	HEALTY
Lacticaseibacillus_rhamnosus	Species	47715	0.0008354000149743679	HEALTY
Actinomyces_bouchesdurhonensis	Species	1852361	0.003476699958138003	HEALTY
Lactobacillus_gasseri	Species	1596	0.002498400074650253	HEALTY
Veillonella_dispar	Species	39778	0.016586900031415035	HEALTY
Streptococcus_oralis	Species	1303	0.0011101999829721244	HEALTY
Lactobacillus_johnsonii	Species	33959	7.689999851990466e-05	HEALTY
Lentihominibacter_hominis	Species	2763645	0.004674300039397598	HEALTY
Lactobacillus_timonensis	Species	1970790	0.00019730000592391682	HEALTY
Veillonella_atypica	Species	39777	0.004856599972043482	HEALTY
Lactococcus_lactis	Species	1358	0.00423200002365796	HEALTY
Eubacterium_sp_c_25	Species	2841037	0.019582999889424604	HEALTY
Clostridium_symbiosum	Species	1512	0.005986300019877132	HEALTY
Amedibacillus_dolichus	Species	31971	0.0004116000117310532	HEALTY
Lactobacillus_delbrueckii	Species	1584	0.0028076000204952105	HEALTY
Lacticaseibacillus_paracasei	Species	1597	0.002901400006067422	HEALTY
Streptococcus_gordonii	Species	1302	0.0018706000191138076	HEALTY
Bifidobacterium_dentium	Species	1689	0.004162399925158891	HEALTY
Lactiplantibacillus_plantarum	Species	1590	1.3699999463663386e-05	HEALTY
Pseudoflavonifractor_gallinarum	Species	2779352	0.0009722999881449007	HEALTY
Limosilactobacillus_fermentum	Species	1613	0.0004978999913636648	HEALTY
Tyzzerella_nexilis	Species	29361	0.00023990000600352724	HEALTY
Weissella_confusa	Species	1583	1.0999999569364765e-05	HEALTY
Corynebacterium_durum	Species	61592	0.0007799000431230769	HEALTY
Scardovia_wiggsiae	Species	230143	4.5300000375227806e-05	HEALTY
Latilactobacillus_sakei	Species	1599	0.0014274000110097397	HEALTY
Ligilactobacillus_salivarius	Species	1624	3.900000094236569e-05	HEALTY
Eisenbergiella_sp_OF01_20	Species	2292348	3.999999843405368e-06	HEALTY
Mogibacterium_diversum	Species	114527	0.0006268000125447447	HEALTY
Lachnospiraceae_bacterium_oral_taxon_096	Species	712982	5.7100004057633724e-05	HEALTY
Actinomyces_graevenitzii	Species	55565	0.0003072000007872361	HEALTY
Candidatus_Melainabacteria	Phylum	1798710	0.10834450009380416	HEALTY
Candidatus_Gastranaerophilales	Order	1906119	0.05607449875340551	HEALTY
Atopobiaceae	Family	1643824	0.08954480100606213	HEALTY
Muribaculaceae	Family	2005473	0.13240250237004672	HEALTY
Yeguiaceae	Family	2944140	0.000897500001145286	HEALTY
Olsenella	Genus	133925	0.05052570151180117	HEALTY
Thermophilibacter	Genus	2847307	0.012578000306158283	HEALTY
Ellagibacter	Genus	2137577	0.04956709979935547	HEALTY
Methanosphaera	Genus	2316	0.005091399791285891	HEALTY
Congzhengia	Genus	2944150	0.0023147999839728305	HEALTY
Carnobacterium	Genus	2747	0.00012440000537381648	HEALTY
Cuneatibacter	Genus	1918450	0.0032349000274128803	HEALTY
Yeguia	Genus	2944143	0.000897500001145286	HEALTY
Olsenella_timonensis	Species	1805478	0.02076100070157886	HEALTY
Thermophilibacter_provencensis	Species	1852386	0.012578000306158283	HEALTY
Ellagibacter_isourolithinifaciens	Species	2137581	0.04956709979935547	HEALTY
Faecalibacillus_faecis	Species	1982628	0.054531500604846614	HEALTY
Phascolarctobacterium_sp_ET69	Species	2939420	0.01823250017929656	HEALTY
Faecalibacterium_sp_HTFF	Species	2929491	0.10043340048173469	HEALTY
Sutterella_sp_AM11_39	Species	2292075	0.00851579983681402	HEALTY
Candidatus_Gastranaerophilales_bacterium	Species	2137880	0.05607449875340551	HEALTY
Alistipes_timonensis	Species	1465754	0.009704099890980441	HEALTY
Enorma_massiliensis	Species	1472761	0.0309340998040482	HEALTY
Lachnospira_sp_NSJ_43	Species	2763051	0.040616299533974165	HEALTY
Veillonella_rogosae	Species	423477	0.012204400164620216	HEALTY
Methanosphaera_stadtmanae	Species	2317	0.005091399791285891	HEALTY
Enterococcus_devriesei	Species	319970	8.490000399397188e-05	HEALTY
Butyricimonas_faecalis	Species	2093856	0.0047566001807956984	HEALTY
Congzhengia_minquanensis	Species	2763657	0.0023147999839728305	HEALTY
Anaerotignum_sp_MSJ_24	Species	2841521	0.004504300035061961	HEALTY
Cuneatibacter_sp_NSJ_177	Species	2931401	0.003099400027762347	HEALTY
Carnobacterium_maltaromaticum	Species	2751	2.1500001011429866e-05	HEALTY
Clostridium_saccharogumia	Species	341225	0.0001995000041449559	HEALTY
Oscillibacter_sp_PC13	Species	1855299	0.00015239999969655238	HEALTY
Streptococcus_sanguinis	Species	1305	0.0013375999959347445	HEALTY
Corynebacterium_argentoratense	Species	42817	6.310000332801645e-05	HEALTY
Yeguia_hominis	Species	2763662	0.000897500001145286	HEALTY
Carnobacterium_mobile	Species	2750	3.3000001552427236e-06	HEALTY
Christensenellaceae_bacterium	Species	2054177	0.00016590000021609493	HEALTY
Eubacterium_maltosivorans	Species	2041044	0.00035619999137509874	HEALTY
Blautia_schinkii	Species	180164	0.019483699989864173	HEALTY
Micrococcales	Order	85006	0.0004081000027669403	HEALTY
Micrococcaceae	Family	1268	0.0004081000027669403	HEALTY
Coprobacillus	Genus	100883	0.02097530031190626	HEALTY
Varibaculum	Genus	184869	0.0009631000051711787	HEALTY
Rothia	Genus	32207	0.0004081000027669403	HEALTY
Collinsella_tanakaei	Species	626935	0.032940798590331485	HEALTY
Collinsella_bouchesdurhonensis	Species	1907654	0.03139930123334189	HEALTY
Clostridiaceae_bacterium_Marseille_Q4149	Species	2830659	0.0936469001247174	HEALTY
Coprobacillus_cateniformis	Species	100884	0.02097530031190626	HEALTY
Pseudoflavonifractor_sp_AF19_9AC	Species	2292244	0.000250099995819551	HEALTY
Mediterraneibacter_sp_NSJ_151	Species	2897708	0.006603100135058835	HEALTY
Prevotella_corporis	Species	28128	3.5799999367738995e-05	HEALTY
Varibaculum_cambriense	Species	184870	0.0009631000051711787	HEALTY
Alistipes_sp_An31A	Species	1965631	0.2429195977698218	HEALTY
Neisseriales	Order	206351	0.00022900001321871663	HEALTY
Neisseriaceae	Family	481	0.00022900001321871663	HEALTY
Neisseria	Genus	482	0.00022900001321871663	HEALTY
Merdibacter	Genus	1935200	0.0014891999610414238	HEALTY
Lactonifactor	Genus	420345	0.0019355000323242203	HEALTY
Porphyromonas	Genus	836	0.00012170000484718857	HEALTY
Blautia_hydrogenotrophica	Species	53443	0.011660200013097843	HEALTY
Lachnoclostridium_edouardi	Species	1926283	0.0010354000288107352	HEALTY
Agathobaculum_sp_Marseille_P7918	Species	2479843	0.0010064000290353479	HEALTY
Neisseria_sicca	Species	490	0.00022900001321871663	HEALTY
Merdibacter_massiliensis	Species	1871030	0.0014891999610414238	HEALTY
Veillonella_tobetsuensis	Species	1110546	0.0001907000066980383	HEALTY
Eisenbergiella_massiliensis	Species	1720294	0.004848000187654486	HEALTY
Lactonifactor_longoviformis	Species	341220	0.0019355000323242203	HEALTY
Lachnoclostridium_sp_An118	Species	1965547	0.006432700283256725	HEALTY
Bifidobacterium_animalis	Species	28025	0.000291100004807168	HEALTY
Streptococcus_vestibularis	Species	1343	0.0058043998046054856	HEALTY
Eubacterium_callanderi	Species	53442	0.006439900097031881	HEALTY
Porphyromonas_bobii	Species	2811780	1.1200000646504915e-05	HEALTY
Rothia_mucilaginosa	Species	43675	0.00029000000297366494	HEALTY
Cuneatibacter_caecimuris	Species	1796618	0.00013559999965119513	HEALTY
Prevotella_timonensis	Species	386414	0.00011860000272252016	HEALTY
Streptococcus_infantis	Species	68892	5.339999867762021e-05	HEALTY
Candidatus_Saccharimonadia	Class	2093818	7.940000212681628e-05	HEALTY
Propionibacteriales	Order	85009	0.0017208000225119795	HEALTY
Candidatus_Saccharimonadales	Order	2093825	7.940000212681628e-05	HEALTY
Propionibacteriaceae	Family	31957	0.0017208000225119795	HEALTY
Candidatus_Saccharimonadaceae	Family	2171986	7.940000212681628e-05	HEALTY
Enterobacter	Genus	547	0.006287600198033709	HEALTY
Negativibacillus	Genus	1980693	0.010821700162914241	HEALTY
Propionibacterium	Genus	1743	0.0016266000169997128	HEALTY
Klebsiella	Genus	570	0.0015318999898991687	HEALTY
Aggregatibacter	Genus	416916	4.230000082938797e-05	HEALTY
Candidatus_Nanosynsacchari	Genus	2789662	7.940000212681628e-05	HEALTY
Raoultibacter	Genus	1926677	0.00133170001332481	HEALTY
Lachnotalea	Genus	1763508	0.0013768999976085617	HEALTY
Peptostreptococcus	Genus	1257	0.001232100006019949	HEALTY
Levyella	Genus	1715798	4.150000050656601e-05	HEALTY
Phocaeicola_coprocola	Species	310298	0.42952330486691864	HEALTY
Enterobacter_hormaechei	Species	158836	0.005966400199881297	HEALTY
Negativibacillus_massiliensis	Species	1871035	0.010821700162914241	HEALTY
Haemophilus_pittmaniae	Species	249188	0.0012731000072492202	HEALTY
Propionibacterium_freudenreichii	Species	1744	0.0015550000201267956	HEALTY
Gemmiger_sp_An87	Species	1965662	0.00117950005968693	HEALTY
Klebsiella_michiganensis	Species	1134687	0.0002652000093685904	HEALTY
Haemophilus_sputorum	Species	1078480	9.930000300810019e-05	HEALTY
Lactococcus_cremoris	Species	1359	0.0005455999897658693	HEALTY
Actinomyces_naeslundii	Species	1655	0.0003036999993587107	HEALTY
Aggregatibacter_segnis	Species	739	3.710000092391677e-05	HEALTY
Lactobacillus_acidophilus	Species	1579	1.0600000354527843e-05	HEALTY
Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1	Species	1986206	7.940000212681628e-05	HEALTY
Raoultibacter_massiliensis	Species	1852371	0.000947199995053112	HEALTY
Lachnotalea_sp_AF33_28	Species	2292046	0.0013768999976085617	HEALTY
Peptostreptococcus_stomatis	Species	341694	0.00047250001654489365	HEALTY
Levyella_massiliensis	Species	938289	4.150000050656601e-05	HEALTY
Selenomonadales	Order	909929	0.016405900004411687	HEALTY
Selenomonadaceae	Family	1843491	0.016405900004411687	HEALTY
Feifaniaceae	Family	2944141	0.00020359999937462965	HEALTY
Monoglobus	Genus	2039302	0.009190999937638828	HEALTY
Culturomica	Genus	1926651	0.0007770000160771675	HEALTY
Mitsuokella	Genus	52225	0.013402199965819529	HEALTY
Amedibacterium	Genus	2749267	5.7900001200146697e-05	HEALTY
Neglectibacter	Genus	1924105	0.0013160000128736435	HEALTY
Rubneribacter	Genus	2126002	0.002244799958133302	HEALTY
Lancefieldella	Genus	2767353	0.0002798000103888114	HEALTY
Angelakisella	Genus	1935176	0.0007434999962337632	HEALTY
Feifania	Genus	2944145	0.00020359999937462965	HEALTY
Luoshenia	Genus	2944144	0.0004841999971789757	HEALTY
Bacteroides_fluxus	Species	626930	0.02382840049304141	HEALTY
Monoglobus_pectinilyticus	Species	1981510	0.009190999937638828	HEALTY
Ruminococcus_sp_AF13_28	Species	2292245	0.0023191000535657106	HEALTY
Culturomica_massiliensis	Species	1841857	0.0007770000160771675	HEALTY
Ruminococcus_callidus	Species	40519	0.22793889794762415	HEALTY
Mitsuokella_jalaludinii	Species	187979	0.013180099962000346	HEALTY
Lachnoclostridium_phocaeense	Species	1871021	0.005507200029826827	HEALTY
Holdemania_filiformis	Species	61171	0.003940300084506038	HEALTY
Actinomyces_sp_ph3	Species	1118058	0.00032889999419348655	HEALTY
Amedibacterium_intestinale	Species	2583452	5.7900001200146697e-05	HEALTY
Neglectibacter_timonensis	Species	1776382	0.0013160000128736435	HEALTY
Ruminococcus_gauvreauii	Species	438033	4.660000072407217e-05	HEALTY
Clostridia_bacterium_UC5_1_1E11	Species	1697793	0.004486500016115638	HEALTY
Rubneribacter_badeniensis	Species	2070688	0.002244799958133302	HEALTY
Lancefieldella_parvula	Species	1382	0.00022880000765169886	HEALTY
Actinomyces_sp_oral_taxon_448	Species	712124	8.379999741913278e-05	HEALTY
Angelakisella_massiliensis	Species	1871018	0.0007434999962337632	HEALTY
Clostridium_methylpentosum	Species	84026	0.0004336000190153974	HEALTY
Feifania_hominis	Species	2763660	0.00020359999937462965	HEALTY
Luoshenia_tenuis	Species	2763654	0.0004841999971789757	HEALTY
Tenericutes	Phylum	544448	0.06852880184272975	HEALTY
Hafniaceae	Family	1903412	0.0007826000278877152	HEALTY
Bianqueaceae	Family	2944142	0.009438399700312457	HEALTY
Staphylococcaceae	Family	90964	0.0003298000146140153	HEALTY
Pseudoruminococcus	Genus	2696673	0.021689500531426095	HEALTY
Paraprevotella	Genus	577309	0.05334490074649696	HEALTY
Oxalobacter	Genus	846	0.002078300034189254	HEALTY
Yanshouia	Genus	2983247	0.0005093000044964489	HEALTY
Emergencia	Genus	1926556	0.0003455000154614303	HEALTY
Hafnia	Genus	568	0.0007826000278877152	HEALTY
Dellaglioa	Genus	2767880	0.0001611000072523983	HEALTY
Anaerovorax	Genus	109326	0.00014240000100595285	HEALTY
Bianquea	Genus	2944146	0.009438399700312457	HEALTY
Staphylococcus	Genus	1279	0.0003298000146140153	HEALTY
Pseudoruminococcus_massiliensis	Species	2086583	0.021689500531426095	HEALTY
Paraprevotella_xylaniphila	Species	454155	0.010520600433095571	HEALTY
Desulfovibrio_piger	Species	901	0.025354500395229317	HEALTY
Blautia_faecicola	Species	2509240	0.01102639989741612	HEALTY
Oxalobacter_formigenes	Species	847	0.0018096000309244752	HEALTY
Parabacteroides_goldsteinii	Species	328812	0.009869900003491932	HEALTY
Yanshouia_hominis	Species	2763673	0.0005093000044964489	HEALTY
Emergencia_timonensis	Species	1776384	0.0003455000154614303	HEALTY
Citrobacter_braakii	Species	57706	0.008157399662882547	HEALTY
Dellaglioa_algida	Species	105612	0.0001611000072523983	HEALTY
Klebsiella_pneumoniae	Species	573	0.0002962999943766433	HEALTY
Hafnia_paralvei	Species	546367	0.0006042000198735152	HEALTY
Weissella_viridescens	Species	1629	5.2800001581261634e-05	HEALTY
Lachnospiraceae_bacterium_OM04_12BH	Species	2292272	0.00032059999476955674	HEALTY
Hafnia_alvei	Species	569	0.00017840000801419995	HEALTY
Clostridium_sp_AM58_1XD	Species	2292307	2.120000070981025e-05	HEALTY
Enterocloster_asparagiformis	Species	333367	0.0026886000187686947	HEALTY
Anaerovorax_odorimutans	Species	109327	0.00014240000100595285	HEALTY
Bianquea_renquensis	Species	2763661	0.002775699994986938	HEALTY
Blautia_sp_An249	Species	1965603	0.00020529999793257258	HEALTY
Staphylococcus_xylosus	Species	1288	0.00029460001306441327	HEALTY
Clostridium_sp_MCC353	Species	2592646	1.0300000028387931e-05	HEALTY
Leuconostoc_citreum	Species	33964	9.060000470851844e-05	HEALTY
Butyricicoccus	Genus	580596	0.024632399175997292	HEALTY
Caniella	Genus	2941496	0.00040000001900826834	HEALTY
Massilicoli	Genus	2683202	0.0012499000770660007	HEALTY
Mobiluncus	Genus	2050	4.510000214318226e-05	HEALTY
Oenococcus	Genus	46254	3.400000161570281e-06	HEALTY
Parabacteroides_gordonii	Species	574930	0.0025461001148925242	HEALTY
Raoultibacter_timonensis	Species	1907662	0.0003845000182716979	HEALTY
Lachnoclostridium_pacaense	Species	1917870	0.0023247999968629388	HEALTY
Erysipelotrichaceae_bacterium_LH1062	Species	2944914	0.0009138000087778337	HEALTY
Massilicoli_timonensis	Species	2015901	0.0012499000770660007	HEALTY
Lachnoclostridium_sp_An14	Species	1965562	3.4700001648967275e-05	HEALTY
Leuconostoc_carnosum	Species	1252	0.00028510000811287077	HEALTY
Latilactobacillus_curvatus	Species	28038	0.00038260000595104215	HEALTY
Oenococcus_oeni	Species	1247	3.400000161570281e-06	HEALTY
Christensenella_sp_Marseille_P3954	Species	2086585	8.779999894745507e-05	HEALTY
Lachnospiraceae_bacterium_OF09_6	Species	2293831	0.0033553999380845885	HEALTY
Synergistetes	Phylum	508458	0.0040874000332164285	HEALTY
Synergistia	Class	649775	0.0040874000332164285	HEALTY
Synergistales	Order	649776	0.0040874000332164285	HEALTY
Synergistaceae	Family	649777	0.0040874000332164285	HEALTY
Tractidigestivibacter	Genus	2847313	0.0057029996853677385	HEALTY
Ligaoa	Genus	2944149	0.0004536999954745749	HEALTY
Cloacibacillus	Genus	508459	0.0039428000330994925	HEALTY
Butyricicoccus_intestinisimiae	Species	2841509	0.01729069937249398	HEALTY
Bacteroides_intestinalis	Species	329854	0.03581419920508568	HEALTY
Slackia_piriformis	Species	626934	0.003955099806604212	HEALTY
Citrobacter_sp_Res13_Sevr_PEB04_36	Species	2777960	5.99999963912143e-05	HEALTY
Ligaoa_zhengdingensis	Species	2763658	0.0004536999954745749	HEALTY
Victivallis_vadensis	Species	172901	0.024857301096489374	HEALTY
Prevotella_bivia	Species	28125	3.959999892759719e-05	HEALTY
Cloacibacillus_evryensis	Species	508460	0.0003926999991324875	HEALTY
Eukaryota	Kingdom	2759	0.011856899987558562	HEALTY
Candidatus_Thermoplasmatota	Phylum	2283796	0.005520000065965551	HEALTY
Bigyra	Class	2683628	0.01176109998555451	HEALTY
Opitutae	Class	414999	0.04665680104461937	HEALTY
Thermoplasmata	Class	183967	0.005520000065965551	HEALTY
Epsilonproteobacteria	Class	29547	9.199999752145637e-06	HEALTY
Opalinata	Order	42740	0.01176109998555451	HEALTY
Puniceicoccales	Order	415001	0.04665680104461937	HEALTY
Methanomassiliicoccales	Order	1235850	0.005520000065965551	HEALTY
Pseudomonadales	Order	72274	9.78000013439264e-05	HEALTY
Campylobacterales	Order	213849	9.199999752145637e-06	HEALTY
Blastocystidae	Family	2547934	0.01176109998555451	HEALTY
Puniceicoccaceae	Family	415002	0.04665680104461937	HEALTY
Methanomassiliicoccaceae	Family	1577788	0.005482800068205091	HEALTY
Pseudomonadaceae	Family	135621	9.78000013439264e-05	HEALTY
Campylobacteraceae	Family	72294	9.199999752145637e-06	HEALTY
Segatella	Genus	2974251	1.507775276270843	HEALTY
Butyrivibrio	Genus	830	0.06269639867930381	HEALTY
Blastocystis	Genus	12967	0.01176109998555451	HEALTY
Holdemanella	Genus	1573535	0.15515680341878213	HEALTY
Methanomassiliicoccus	Genus	1080709	0.005482800068205091	HEALTY
Kineothrix	Genus	2163168	0.0016166999894280084	HEALTY
Pseudomonas	Genus	286	9.78000013439264e-05	HEALTY
Traorella	Genus	1929045	0.00013439999921362156	HEALTY
Campylobacter	Genus	194	9.199999752145637e-06	HEALTY
Segatella_brasiliensis	Species	165179	0.1560185974216746	HEALTY
Butyrivibrio_crossotus	Species	45851	0.06269639867930381	HEALTY
Bacteroides_pectinophilus	Species	384638	0.02812599905989558	HEALTY
Paraprevotella_clara	Species	454154	0.042824300313401384	HEALTY
Dialister_succinatiphilus	Species	487173	0.0642363998062918	HEALTY
Prevotella_lascolaii	Species	1776379	0.013878499756644404	HEALTY
Blastocystis_sp_subtype_1	Species	944036	0.0032032998927320317	HEALTY
Roseburia_sp_BX1005	Species	2763064	0.003918499876379047	HEALTY
Holdemanella_porci	Species	2652276	0.13593880267520572	HEALTY
Roseburia_lenta	Species	2763061	0.0010079999662453993	HEALTY
Candidatus_Methanomassiliicoccus_intestinalis	Species	1406512	0.005482800068205091	HEALTY
Ruminococcus_champanellensis	Species	1161942	0.0004508999870327041	HEALTY
Klebsiella_aerogenes	Species	548	0.0004396999847581824	HEALTY
Butyricimonas_synergistica	Species	544644	0.0003927999983559876	HEALTY
Cloacibacillus_porcorum	Species	1197717	0.0015423000050836804	HEALTY
Roseburia_sp_AM59_24XD	Species	2293138	0.04852729875052754	HEALTY
Megasphaera_sp_AM44_1BH	Species	2292358	0.0007590000394075704	HEALTY
Pseudomonas_fragi	Species	296	7.040000084790649e-05	HEALTY
Oscillibacter_hominis	Species	2763056	0.00012349999422465625	HEALTY
Traorella_massiliensis	Species	1903263	0.00013439999921362156	HEALTY
Campylobacter_jejuni	Species	197	5.7999998057771e-06	HEALTY
Parolsenella	Genus	2082587	0.009456999758118607	HEALTY
Segatella_copri	Species	165179	1.0328802883098176	HEALTY
Parolsenella_catena	Species	2003188	0.009456999758118607	HEALTY
Senegalimassilia_faecalis	Species	2509433	0.00900700018279646	HEALTY
Megasphaera_sp_DJF_B143	Species	537288	0.005369799935564212	HEALTY
Adlercreutzia_sp_DSM_108611	Species	2941323	5.999999667096187e-07	HEALTY
Flavonifractor_sp_An135	Species	1965558	9.220000123256108e-05	HEALTY
Erysipelotrichia	Class	526524	0.06666760305401169	MS
Tissierellia	Class	1737404	0.0014693000340796512	MS
Erysipelotrichales	Order	526525	0.06666760305401169	MS
Tissierellales	Order	1737405	0.0014597000338621166	MS
Coprobacillaceae	Family	2810280	0.06666760305401169	MS
Peptoniphilaceae	Family	1570339	0.0014597000338621166	MS
Lawsonellaceae	Family	2805586	0.00042570000659769146	MS
Catenibacterium	Genus	135858	0.06666760305401169	MS
Parvimonas	Genus	543311	0.0009548000301782373	MS
Lawsonella	Genus	1847725	0.00042570000659769146	MS
Firmicutes_bacterium_AM41_11	Species	2292893	0.059070302852622235	MS
Holdemanella_biformis	Species	1735	0.01921800074357639	MS
Catenibacterium_tridentinum	Species	2292991	0.06666760305401169	MS
Phascolarctobacterium_succinatutens	Species	626940	0.024451000932298246	MS
Phocaeicola_plebeius	Species	310297	0.9585127038756467	MS
Prevotella_dentalis	Species	52227	0.0018205000737419026	MS
Blastocystis_sp_subtype_3	Species	944168	0.004764100127723303	MS
Parvimonas_micra	Species	33033	0.0009548000301782373	MS
Alistipes_sp_An66	Species	1965650	0.005026600111409866	MS
Clostridium_celatum	Species	36834	0.0016598000517636911	MS
Intestinibacillus_massiliensis	Species	1871029	3.3000001188592607e-06	MS
Pediococcus	Genus	1253	0.003633400169426556	MS
Fournierella	Genus	1940255	0.0006187000032613181	MS
Catenibacterium_mitsuokai	Species	100886	0.04826299892777557	MS
Collinsella_intestinalis	Species	147207	0.004087400043751591	MS
Pediococcus_pentosaceus	Species	1255	0.0026608001241013417	MS
Actinomyces_oris	Species	544580	0.002705400065348837	MS
Fournierella_massiliensis	Species	1650663	0.0006187000032613181	MS
Faecalimonas	Genus	2005355	0.006544700126585038	MS
Fenollaria	Genus	1686313	0.0004112000229047057	MS
Actinobaculum	Genus	76833	0.00034810001569320575	MS
Gardnerella	Genus	2701	0.0003107000059951878	MS
Arachnia	Genus	2801844	9.420000551226664e-05	MS
