Depth	Taxaid	Taxonomic Tree	MetaPhlAn Average	Kraken Average
Species	2763017	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Anaerosacchariphilus|Anaerosacchariphilus_sp_NSJ_68	3.3699999633826694e-05	0	3.3699999633826694e-05
Species	1841864	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Marseilla|Marseilla_massiliensis	0.15165519470120037	0	0.15165519470120037
Species	29382	Bacteria|Bacillota|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|cohnii	0	9.607847750564536e-06	-9.607847750564536e-06
Species	1796635	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Longicatena|Longicatena_caecimuris	6.749999827827501e-05	0.0001651844446673371	-9.768444638906209e-05
Species	2292893	Bacteria|Firmicutes|Firmicutes_unclassified|Firmicutes_unclassified|Firmicutes_unclassified|Firmicutes_unclassified|Firmicutes_bacterium_AM41_11	0.027519301716219642	0	0.027519301716219642
Species	143393	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriales_Family_XIII_Incertae_Sedis|Eubacteriales_Family_XIII_Incertae_Sedis_unclassified|Eubacterium_sulci	1.7800000372360307e-05	0	1.7800000372360307e-05
Species	76860	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_constellatus	2.970000084330089e-05	0	2.970000084330089e-05
Species	51288	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Kluyvera|Kluyvera_ascorbata	2.9999998991992553e-07	0	2.9999998991992553e-07
Species	1712515	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Butyricicoccus|Butyricicoccus_faecihominis	8.060000228855393e-05	0	8.060000228855393e-05
Species	1544	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Faecalicatena|Faecalicatena_orotica	2.1399998972977842e-05	0	2.1399998972977842e-05
Species	2894192	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Micrococcaceae|Arthrobacter|sp. zg-Y820	0	6.516370287098897e-06	-6.516370287098897e-06
Species	2830655	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Oscillospiraceae_unclassified|Oscillospiraceae_bacterium_Marseille_Q3528	9.92999989210383e-05	0	9.92999989210383e-05
Species	1550024	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Ruthenibacterium|Ruthenibacterium_lactatiformans	0.00015109999835819624	0.00032994352166600295	-0.0001788435233078067
Species	1318	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_parasanguinis	3.3099999477881944e-05	0.00010123750514375853	-6.813750566587659e-05
Species	290053	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|helcogenes	0	0.002062466036164022	-0.002062466036164022
Species	1805478	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae|Olsenella|Olsenella_timonensis	0.0008781000058054152	1.0605833872203275e-05	0.0008674941719332119
Species	150055	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_lutetiensis	0.00046699998786114304	0	0.00046699998786114304
Species	397865	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Barnesiellaceae|Barnesiella|viscericola	0	0.001539604097833316	-0.001539604097833316
Species	487174	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Barnesiellaceae|Barnesiella|Barnesiella_intestinihominis	0.0037289999594818913	0	0.0037289999594818913
Species	1871018	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Angelakisella|Angelakisella_massiliensis	2.100000029223061e-06	0	2.100000029223061e-06
Species	1841856	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_mediterraneensis	0.1496476957292391	0	0.1496476957292391
Species	2780922	Bacteria|Bacillota|Clostridia|Eubacteriales|Oscillospiraceae|Solibaculum|mannosilyticum	0	4.7556105357446234e-05	-4.7556105357446234e-05
Species	39950	Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Dialister|Dialister_pneumosintes	1.499999968934866e-06	0	1.499999968934866e-06
Species	2806443	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Turicibacteraceae|Turicibacter|Turicibacter_sp_TJ11	1.0400000439350266e-05	0	1.0400000439350266e-05
Species	1604354	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Mannheimia|Mannheimia_massilioguelmaensis	7.819999994459555e-05	0	7.819999994459555e-05
Species	454155	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Paraprevotella|Paraprevotella_xylaniphila	0.004697800219142158	0.0009308462482755949	0.003766953970866563
Species	713051	Bacteria|Candidatus_Saccharibacteria|Candidatus_Saccharibacteria_unclassified|Candidatus_Saccharibacteria_unclassified|Candidatus_Saccharibacteria_unclassified|Candidatus_Saccharibacteria_unclassified|TM7_phylum_sp_oral_taxon_349	2.2500000470680164e-05	0	2.2500000470680164e-05
Species	626940	Bacteria|Firmicutes|Negativicutes|Acidaminococcales|Acidaminococcaceae|Phascolarctobacterium|Phascolarctobacterium_succinatutens	0.002663299971061443	9.017794575830593e-06	0.0026542821764856126
Species	2748	Bacteria|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Carnobacterium|Carnobacterium_divergens	9.970000421184822e-05	0	9.970000421184822e-05
Species	839	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Xylanibacter|ruminicola	0	0.0005186082616439933	-0.0005186082616439933
Species	2929490	Bacteria|Bacillota|Clostridia|Eubacteriales|Oscillospiraceae|Faecalibacterium|sp. I2-3-92	0	0.007591083057262627	-0.007591083057262627
Species	2714358	Bacteria|Bacillota|Clostridia|Eubacteriales|Oscillospiraceae|Pusillibacter|faecalis	0	0.000294694720855445	-0.000294694720855445
Species	2897708	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Mediterraneibacter|Mediterraneibacter_sp_NSJ_151	1.9399999789205874e-05	0	1.9399999789205874e-05
Species	1473216	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Coriobacteriaceae|Senegalimassilia|Senegalimassilia_anaerobia	0.00020159999780947958	0	0.00020159999780947958
Species	216816	Bacteria|Actinobacteria|Actinomycetia|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium_longum	0.0022291999757782337	0.001720980871754739	0.0005082191040234948
Species	1747	Bacteria|Actinobacteria|Actinomycetia|Propionibacteriales|Propionibacteriaceae|Cutibacterium|Cutibacterium_acnes	0.9295346639266705	5.382868744817033e-06	0.9295292810579256
Species	2041842	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Neobittarella|Neobittarella_massiliensis	7.399999682732071e-06	0	7.399999682732071e-06
Species	2763672	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Simiaoa|Simiaoa_sunii	0.00029149999683265523	0.004245424553940321	-0.003953924557107666
Species	2763062	Bacteria|Bacillota|Clostridia|Eubacteriales|Lachnospiraceae|Roseburia|rectibacter	0	0.000810835850021145	-0.000810835850021145
Species	1685	Bacteria|Actinobacteria|Actinomycetia|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium_breve	0.00019419999167386056	3.2384658508171494e-05	0.00016181533316568907
Species	319970	Bacteria|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus_devriesei	8.490000399397188e-05	0	8.490000399397188e-05
Species	249188	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Haemophilus|Haemophilus_pittmaniae	0.00039959999369672586	0	0.00039959999369672586
Species	1965547	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Lachnoclostridium|Lachnoclostridium_sp_An118	0.0002074000043386252	0	0.0002074000043386252
Species	938289	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriales_unclassified|Levyella|Levyella_massiliensis	1.159999978912806e-05	0	1.159999978912806e-05
Species	28026	Bacteria|Actinobacteria|Actinomycetia|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium_pseudocatenulatum	0.00027390000381152205	0.00042360948230741317	-0.00014970947849589112
Species	419015	Bacteria|Actinobacteria|Actinomycetia|Bifidobacteriales|Bifidobacteriaceae|Alloscardovia|Alloscardovia_omnicolens	4.0000000264453494e-07	0	4.0000000264453494e-07
Species	2763036	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium_sp_NSJ_6	5.760000436643605e-05	0	5.760000436643605e-05
Species	28130	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella_disiens	4.910000111259787e-05	0	4.910000111259787e-05
Species	2478954	Bacteria|Bacillota|Erysipelotrichia|Erysipelotrichales|Coprobacillaceae|Catenibacterium|sp. co_0103	0	8.141537178367808e-05	-8.141537178367808e-05
Species	2830656	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriaceae|Eubacteriaceae_unclassified|Eubacteriaceae_bacterium_Marseille_Q4139	3.0900000429996464e-05	0	3.0900000429996464e-05
Species	59779	Bacteria|Pseudomonadota|Alphaproteobacteria|Rhodobacterales|Paracoccaceae|Paracoccus|marcusii	0	2.378456709294148e-06	-2.378456709294148e-06
Species	1737424	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Blautia|Blautia_massiliensis	0.0021838999762704486	0	0.0021838999762704486
Species	936594	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Lachnoanaerobaculum|Lachnoanaerobaculum_sp_ICM7	8.900000186180154e-06	0	8.900000186180154e-06
Species	2585119	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes_dispar	0.0026682998855991867	0.00013260128124711903	0.002535698604352068
Species	242230	Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Eggerthella|Eggerthella_sinensis	1.3299999391475804e-05	0	1.3299999391475804e-05
Species	2137880	Bacteria|Candidatus_Melainabacteria|Candidatus_Melainabacteria_unclassified|Candidatus_Gastranaerophilales|Candidatus_Gastranaerophilales_unclassified|Candidatus_Gastranaerophilales_unclassified|Candidatus_Gastranaerophilales_bacterium	0.002440499973482316	0	0.002440499973482316
Species	287	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas_aeruginosa	1.529999995292093e-05	0	1.529999995292093e-05
Species	751585	Bacteria|Bacillota|Clostridia|Eubacteriales|Lachnospiraceae|Coprococcus|sp. ART55/1	0	0.00018886324489003693	-0.00018886324489003693
Species	1604	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_amylovorus	0.0005971000328256408	2.2119118770905226e-06	0.0005948881209485502
Species	487175	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Sutterellaceae|Parasutterella|Parasutterella_excrementihominis	0.000692999989068646	0	0.000692999989068646
Species	1841865	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Mediterranea|Mediterranea_massiliensis	0.004121600093394774	0	0.004121600093394774
Species	461393	Bacteria|Actinobacteria|Actinomycetia|Actinomycetales|Actinomycetaceae|Actinomyces|Actinomyces_massiliensis	1.5100000754756276e-05	0	1.5100000754756276e-05
Species	1689	Bacteria|Actinobacteria|Actinomycetia|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium_dentium	0.0013480999422015008	9.840172068595018e-06	0.0013382597701329059
Species	1579	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus_acidophilus	1.0600000354527843e-05	0	1.0600000354527843e-05
Species	357276	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Phocaeicola|Phocaeicola_dorei	0.008878999903523657	0.01590860901908202	-0.007029609115558364
Species	490	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria_sicca	0.00022900001321871663	0	0.00022900001321871663
Species	2606640	Bacteria|Lentisphaerae|Lentisphaeria|Victivallales|Victivallaceae|Victivallis|Victivallis_lenta	0.0018197999802266416	0	0.0018197999802266416
Species	2583452	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Amedibacterium|Amedibacterium_intestinale	9.300000194547804e-06	6.210367962600314e-05	-5.2803679431455334e-05
Species	2746921	Bacteria|Verrucomicrobia|Opitutae|Puniceicoccales|Puniceicoccaceae|Puniceicoccaceae_unclassified|Puniceicoccaceae_bacterium_Marseille_Q1082	7.620000071450561e-05	0	7.620000071450561e-05
Species	2763659	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Fumia|Fumia_xinanensis	2.099999899217452e-06	0	2.099999899217452e-06
Species	33032	Bacteria|Firmicutes|Tissierellia|Tissierellales|Peptoniphilaceae|Anaerococcus|Anaerococcus_lactolyticus	1.040000006384506e-05	0	1.040000006384506e-05
Species	410072	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Coprococcus|Coprococcus_comes	0.0036635999601925067	0.004123400748720828	-0.000459800788528321
Species	1343	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_vestibularis	1.950000086115634e-05	1.95669127588777e-05	-6.691189772135825e-08
Species	1841855	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_bouchesdurhonensis	1.4900000207344573e-05	0	1.4900000207344573e-05
Species	1597	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lacticaseibacillus|Lacticaseibacillus_paracasei	2.8999998589430453e-06	4.055171774665958e-06	-1.1551719157229124e-06
Species	1398	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Weizmannia|Weizmannia_coagulans	0.00010800000503796523	0	0.00010800000503796523
Species	2925336	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella_sp_YH_C38	0.0018811000261251699	0	0.0018811000261251699
Species	2792859	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|humanifaecis	0	0.0010016841440316478	-0.0010016841440316478
Species	147207	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Coriobacteriaceae|Collinsella|Collinsella_intestinalis	0.00028279998375847304	0	0.00028279998375847304
Species	114527	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriales_Family_XIII_Incertae_Sedis|Mogibacterium|Mogibacterium_diversum	5.20000014764864e-06	0	5.20000014764864e-06
Species	68892	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_infantis	1.0400000217558832e-05	0	1.0400000217558832e-05
Species	84024	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium_disporicum	1.7600000244917084e-05	0	1.7600000244917084e-05
Species	2830675	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Dysosmobacter|Dysosmobacter_sp_Marseille_Q4140	0.00022220000997327232	0	0.00022220000997327232
Species	1796613	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|caecimuris	0	0.002618052927137836	-0.002618052927137836
Species	1353	Bacteria|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus_gallinarum	0.00098909999130728	0	0.00098909999130728
Species	2054177	Bacteria|Firmicutes|Clostridia|Eubacteriales|Christensenellaceae|Christensenellaceae_unclassified|Christensenellaceae_bacterium	9.660000274285743e-05	0	9.660000274285743e-05
Species	1720294	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Eisenbergiella|Eisenbergiella_massiliensis	0.0007003000046299194	0	0.0007003000046299194
Species	187979	Bacteria|Firmicutes|Negativicutes|Selenomonadales|Selenomonadaceae|Mitsuokella|Mitsuokella_jalaludinii	0.006378399899387377	0	0.006378399899387377
Species	2763676	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Qingrenia|Qingrenia_yutianensis	0.00010389999753102123	0	0.00010389999753102123
Species	2650158	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|luhongzhouii	0	0.001012289977903851	-0.001012289977903851
Species	2763664	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Jutongia|Jutongia_hominis	7.630000216645985e-05	0	7.630000216645985e-05
Species	246787	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_cellulosilyticus	0.002616699971567784	0.0036146326591454288	-0.000997932687577645
Species	592978	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Mediterraneibacter|Mediterraneibacter_faecis	0.0012796999860951936	0	0.0012796999860951936
Species	1519439	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Oscillibacter|Oscillibacter_sp_ER4	0.0014790999839285777	0	0.0014790999839285777
Species	2292046	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Lachnotalea|Lachnotalea_sp_AF33_28	9.77999975054118e-05	0	9.77999975054118e-05
Species	1287640	Bacteria|Firmicutes|Tissierellia|Tissierellales|Peptoniphilaceae|Anaerococcus|Anaerococcus_obesiensis	1.029999981276026e-05	0	1.029999981276026e-05
Species	1871006	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_congonensis	0.00013750000224792527	0	0.00013750000224792527
Species	39496	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriaceae|Eubacterium|Eubacterium_ventriosum	0.0007024999923668622	0.0002988066083192671	0.00040369338404759505
Species	2293024	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium_sp_AM22_11AC	0.0003696999959829593	0	0.0003696999959829593
Species	31971	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Amedibacillus|Amedibacillus_dolichus	3.090000020429032e-05	0	3.090000020429032e-05
Species	341225	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Erysipelatoclostridium|Clostridium_saccharogumia	0.0002600999933656197	0	0.0002600999933656197
Species	2763661	Bacteria|Firmicutes|Clostridia|Eubacteriales|Bianqueaceae|Bianquea|Bianquea_renquensis	2.4300000689973457e-05	0	2.4300000689973457e-05
Species	2605782	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio|Desulfovibrio_porci	0.00031549999525435295	0	0.00031549999525435295
Species	199	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter_concisus	3.3999999463685378e-06	0	3.3999999463685378e-06
Species	1917883	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_togonis	0.0012264000277900208	0	0.0012264000277900208
Species	2219695	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Luxibacter|Luxibacter_massiliensis	9.61000007362986e-05	0	9.61000007362986e-05
Species	1335613	Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Gordonibacter|Gordonibacter_urolithinfaciens	9.549999590552874e-05	9.07451026498676e-06	8.642548564054198e-05
Species	853	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Faecalibacterium|Faecalibacterium_prausnitzii	0.03369439963388754	0.07512897643976392	-0.04143457680587638
Species	2086579	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_sp_Marseille_P3684	0.0012068999962862922	0	0.0012068999962862922
Species	502558	Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Eggerthella|Eggerthella_sp_YY7918	0.00013910000394960114	6.862598387896237e-06	0.0001322374055617049
Species	2841526	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Oscillibacter|Oscillibacter_sp_MSJ_31	0.008137299911582728	0	0.008137299911582728
Species	2575923	Bacteria|Actinomycetota|Actinomycetes|Micrococcales|Brevibacteriaceae|Brevibacterium|sp. CS2	0	2.3234137763721986e-06	-2.3234137763721986e-06
Species	2293107	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriaceae|Eubacterium|Eubacterium_sp_AF34_35BH	7.449999919050709e-05	0	7.449999919050709e-05
